MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.017578 s         4/13/2017 11:15:12 AM
Time      Ch 1 Force Ch 1 Displacement Ch 1 Laser Ext
s         lbf       in        in
22.526367 8538.1152 0.14058441 -0.011212582
22.536133 8543.833  0.14068052 -0.011288674
22.545898 8546.4941 0.1407595 -0.011267546
22.555664 8550.9365 0.1408492 -0.011366901
22.56543  8553.0811 0.14090136 -0.011319766
22.575195 8550.4844 0.14095962 -0.01129462
22.584961 8552.668  0.14103949 -0.011457681
22.594727 8556.9229 0.14105782 -0.011401552
22.604492 8550.8564 0.14106005 -0.011416457
22.614258 8550.2188 0.14116913 -0.011407196
22.624023 8545.4346 0.14120653 -0.011570672
22.633789 8545.7246 0.14127403 -0.011649149
22.643555 8543.6768 0.1412873 -0.011484085
22.65332  8544.7168 0.14137357 -0.011620151
22.663086 8550.127  0.14142334 -0.011621227
22.672852 8558.2959 0.14153391 -0.011760483
22.682617 8558.8076 0.14157608 -0.011712068
22.692383 8556.4766 0.14165565 -0.011662358
22.702148 8555.5684 0.14166474 -0.011811425
22.711914 8557.3418 0.14175594 -0.011784171
22.72168  8561.082  0.1418303 -0.01182251
22.731445 8568.4727 0.14192134 -0.011662408
22.741211 8561.6885 0.14192685 -0.011884701
22.750977 8556.4824 0.14195055 -0.011978542
22.760742 8560.4229 0.14207497 -0.011892183
22.770508 8565.7275 0.14213383 -0.011888594
22.780273 8567.2705 0.14218464 -0.011812814
22.790039 8560.8623 0.14220774 -0.011991307
22.799805 8562.5049 0.14224842 -0.011903689
22.80957  8569.5752 0.14237389 -0.011823675
22.819336 8568.3154 0.14236405 -0.011989176
22.829102 8569.2549 0.14245912 -0.012009992
22.838867 8572.3721 0.14251992 -0.012084196
22.848633 8571.7354 0.14253795 -0.011918219
22.858398 8572.833  0.14264718 -0.011941747
22.868164 8568.9424 0.14268503 -0.012068889
22.87793  8571.8242 0.1427415 -0.012004334
22.887695 8572.6895 0.14278963 -0.01200923
22.897461 8571.8525 0.14286563 -0.011928868
22.907227 8572.1943 0.14292911 -0.012185082
22.916992 8571.2686 0.14297098 -0.012222203
22.926758 8575.5293 0.1430431 -0.012067465
22.936523 8582.1543 0.1431258 -0.012117754
22.946289 8586.5195 0.14316916 -0.012097683
22.956055 8591.9316 0.14327049 -0.012238987
22.96582  8585.5146 0.14330745 -0.012070658
22.975586 8575.584  0.14333323 -0.011998559
22.985352 8574.3438 0.14338896 -0.012147898
22.995117 8579.9688 0.14348269 -0.012129548
23.004883 8591.5859 0.14354751 -0.01215061
23.014648 8588.8477 0.14359951 -0.012002299
23.024414 8582.0674 0.14363661 -0.012162489
23.03418  8578.5469 0.14366522 -0.012251955
23.043945 8581.0742 0.14371142 -0.012114239
23.053711 8581.0918 0.14374971 -0.012132482
23.063477 8577.8389 0.14380813 -0.012070699
23.073242 8576.4629 0.14386803 -0.012236336
23.083008 8584.1982 0.14394194 -0.012114054
23.092773 8595.3604 0.1440677 -0.012015367
23.102539 8590.9854 0.14403746 -0.012033496
23.112305 8585.9688 0.14409542 -0.012117702
23.12207  8582.5225 0.14417037 -0.012199945
23.131836 8581.625  0.14412791 -0.012042286
23.141602 8581.1006 0.14426321 -0.01208753
23.151367 8590.8418 0.14427662 -0.012203329
23.161133 8598.3027 0.14434293 -0.012110288
23.170898 8610.3779 0.14455035 -0.012120644
23.180664 8609.4629 0.14456362 -0.012037315
23.19043  8601.3926 0.14460459 -0.012224836
23.200195 8602.7158 0.14466986 -0.012193182
23.209961 8609.2158 0.14471427 -0.012065448
23.219727 8601.7715 0.14476821 -0.012131804
23.229492 8595.0254 0.14481083 -0.012131144
23.239258 8598.0566 0.1448372 -0.012155874
23.249023 8602.6475 0.14491886 -0.011950182
23.258789 8603.1563 0.14503822 -0.01190315
23.268555 8601.4287 0.14505878 -0.012057509
23.27832  8604.6396 0.14506772 -0.011962114
23.288086 8609.5586 0.14519468 -0.01192031
23.297852 8614.7598 0.1452513 -0.011776109
23.307617 8615.4619 0.14530629 -0.011958497
23.317383 8609.2686 0.14534771 -0.011976954
23.327148 8609.0361 0.14538571 -0.011731769
23.336914 8611.9297 0.14545888 -0.011759599
23.34668  8610.4951 0.14550731 -0.011721618
23.356445 8611.2852 0.1455912 -0.011870595
23.366211 8609.0938 0.14559284 -0.011742856
23.375977 8618.8975 0.14570341 -0.011547277
23.385742 8627.5273 0.14584363 -0.011655637
23.395508 8630.9336 0.14590427 -0.011647065
23.405273 8632.1484 0.14591604 -0.011563553
23.415039 8636.7813 0.14604956 -0.011416935
23.424805 8639.0342 0.14613107 -0.011520517
23.43457  8635.6826 0.14614388 -0.011605179
23.444336 8629.8779 0.14622003 -0.011493967
23.454102 8621.2119 0.14623985 -0.01151434
23.463867 8613.2705 0.14623508 -0.0114507
23.473633 8623.543  0.1463002 -0.011486629
23.483398 8638.4834 0.14645472 -0.011421965
23.493164 8634.1992 0.14649466 -0.011314318
23.50293  8625.3896 0.14649078 -0.011300927
23.512695 8624.7041 0.14656201 -0.011278994
23.522461 8627.4844 0.146631  -0.011360311
23.532227 8631.5459 0.14672637 -0.011063607
23.541992 8626.6699 0.14673978 -0.011075248
23.551758 8623.8877 0.14676064 -0.011207618
23.561523 8626.2227 0.14683113 -0.011163441
23.571289 8632.0146 0.1468946 -0.011170436
23.581055 8633.7266 0.14696151 -0.011048102
23.59082  8630.2578 0.14699131 -0.011221781
23.600586 8634.9111 0.1470691 -0.01125576
23.610352 8637.1631 0.14717281 -0.011112336
23.620117 8637.6074 0.14719516 -0.011158034
23.629883 8636.0166 0.14724284 -0.011126106
23.639648 8634.4287 0.14730588 -0.011250759
23.649414 8632.0146 0.14733046 -0.011174448
23.65918  8636.7168 0.14738426 -0.011155867
23.668945 8640.3223 0.14747798 -0.011314876
23.678711 8639.9102 0.14757991 -0.011352249
23.688477 8638.1777 0.14761075 -0.011449203
23.698242 8634.4404 0.14762014 -0.011301328
23.708008 8632.46   0.14771968 -0.011446147
23.717773 8630.3623 0.14768019 -0.011609165
23.727539 8636.7363 0.14782488 -0.011483983
23.737305 8638.2646 0.14788195 -0.01151129
23.74707  8639.5254 0.1479204 -0.011474057
23.756836 8645.2617 0.14794797 -0.011748937
23.766602 8645.29   0.1480177 -0.011635343
23.776367 8647.8135 0.14811277 -0.011530377
23.786133 8655.2891 0.14815122 -0.011649132
23.795898 8662.3428 0.1482603 -0.011626865
23.805664 8658.874  0.14834389 -0.011830145
23.81543  8652.7295 0.14833763 -0.011642628
23.825195 8651.6104 0.14838859 -0.011750098
23.834961 8651.7266 0.14843658 -0.011858754
23.844727 8657.4961 0.14852315 -0.011740626
23.854492 8659.8555 0.14860973 -0.01176653
23.864258 8659.9219 0.14863402 -0.011661175
23.874023 8657.9063 0.14873743 -0.011863387
23.883789 8653.9219 0.14874622 -0.011934368
23.893555 8651.5732 0.14876544 -0.011837009
23.90332  8653.9814 0.14887646 -0.011887172
23.913086 8662.0537 0.14889926 -0.011883419
23.922852 8664.5469 0.14899969 -0.012090799
23.932617 8659.9619 0.14902011 -0.011934387
23.942383 8656.6348 0.14911443 -0.011896313
23.952148 8655.8027 0.14907807 -0.012033903
23.961914 8657.6563 0.14915779 -0.011991068
23.97168  8668.7813 0.14923438 -0.012021095
23.981445 8676.4521 0.14934883 -0.011995889
23.991211 8671.6113 0.14939249 -0.01217134
24.000977 8668.1309 0.14943808 -0.012239015
24.010742 8670.2939 0.14953807 -0.012011025
24.020508 8671.2334 0.14954925 -0.012094389
24.030273 8671.9023 0.14965072 -0.012085394
24.040039 8677.8252 0.14973506 -0.01214413
24.049805 8688.0215 0.14983505 -0.012044064
24.05957  8692.6592 0.14991626 -0.011997545
24.069336 8690.0957 0.14993474 -0.0120787
24.079102 8681.4707 0.1499939 -0.012057509
24.088867 8671.6611 0.14999792 -0.012170222
24.098633 8662.4141 0.14999613 -0.012016079
24.108398 8657.2168 0.15005559 -0.012126196
24.118164 8665.5557 0.15010819 -0.012215921
24.12793  8677.4883 0.15022442 -0.012080389
24.137695 8681.8594 0.15029341 -0.0121018
24.147461 8687.1377 0.15037343 -0.012031978
24.157227 8689.4736 0.15046075 -0.012237633
24.166992 8688.9951 0.15050411 -0.012262658
24.176758 8686.0254 0.15053794 -0.012167733
24.186523 8676.5908 0.15054584 -0.012241214
24.196289 8675.3535 0.15055642 -0.012228434
24.206055 8682.4893 0.15070811 -0.01242796
24.21582  8689.3506 0.15071571 -0.012252258
24.225586 8692.1885 0.1508452 -0.012273701
24.235352 8695.752  0.15092477 -0.012540802
24.245117 8704.5166 0.15103161 -0.012473835
24.254883 8706.1982 0.15109897 -0.012469716
24.264648 8699.3311 0.15114099 -0.012358784
24.274414 8693.8184 0.15118301 -0.012533014
24.28418  8693.0332 0.15124455 -0.012573111
24.293945 8690.3076 0.15122399 -0.012440195
24.303711 8684.377  0.15133739 -0.012473395
24.313477 8685.9043 0.15133798 -0.012457907
24.323242 8685.6992 0.15136212 -0.012590406
24.333008 8689.71   0.15142471 -0.012537412
24.342773 8692.2803 0.15149385 -0.01246774
24.352539 8691.9297 0.15156329 -0.012625369
24.362305 8690.0947 0.1516135 -0.012590507
24.37207  8686.6484 0.15167564 -0.012627624
24.381836 8690.3252 0.15172973 -0.012486142
24.391602 8695.0156 0.15173838 -0.012628556
24.401367 8698.2002 0.15185475 -0.012698422
24.411133 8702.5449 0.1519151 -0.012663913
24.420898 8704.2842 0.15198454 -0.012699552
24.430664 8704.1768 0.15204161 -0.012647501
24.44043  8699.3711 0.1520592 -0.012803045
24.450195 8707.5605 0.15215904 -0.012802063
24.459961 8717.3096 0.15231147 -0.01273758
24.469727 8716.3164 0.1523082 -0.012860322
24.479492 8708.5352 0.15236259 -0.01284113
24.489258 8704.3525 0.15240535 -0.01300212
24.499023 8699.5264 0.15244409 -0.012840793
24.508789 8698.8584 0.15244395 -0.012907208
24.518555 8702.8438 0.15252471 -0.013043111
24.52832  8711.3242 0.15259102 -0.012957118
24.538086 8713.7754 0.15269741 -0.012971338
24.547852 8719.8799 0.15279204 -0.012873322
24.557617 8716.5977 0.15281752 -0.013045397
24.567383 8712.1309 0.15285417 -0.013064786
24.577148 8705.1748 0.15286148 -0.013021041
24.586914 8700.9736 0.15286833 -0.013085105
24.59668  8709.3975 0.1529792 -0.013063179
24.606445 8720.0234 0.15302822 -0.01318178
24.616211 8725.9561 0.15313193 -0.013004125
24.625977 8724.4531 0.15318066 -0.012963887
24.635742 8719.0625 0.15324458 -0.013238121
24.645508 8715.9043 0.1532653 -0.013189998
24.655273 8726.124  0.15342817 -0.01322996
24.665039 8727.7969 0.15340596 -0.013096071
24.674805 8727.9902 0.15348926 -0.013227665
24.68457  8732.2314 0.15358299 -0.013312715
24.694336 8732.9922 0.15364856 -0.01330555
24.704102 8733.6211 0.15371904 -0.013340417
24.713867 8736.1885 0.15379608 -0.013290792
24.723633 8741.3125 0.15389308 -0.013526402
24.733398 8745.0469 0.15394509 -0.013432797
24.743164 8743.6777 0.15402332 -0.013347918
24.75293  8744.4365 0.15405044 -0.013464916
24.762695 8742.3535 0.15408352 -0.013441751
24.772461 8735.9102 0.15412509 -0.01349797
24.782227 8729.0576 0.15419409 -0.013361908
24.791992 8732.5322 0.15421316 -0.013432439
24.801758 8737.2734 0.15433267 -0.013523345
24.811523 8738.9316 0.15436932 -0.013433667
24.821289 8743.1631 0.15448853 -0.013452056
24.831055 8741.5576 0.15450269 -0.013366562
24.84082  8732.1787 0.15452832 -0.013529571
24.850586 8729.1191 0.15454218 -0.013489437
24.860352 8735.1152 0.15465051 -0.013381753
24.870117 8740.0049 0.15472338 -0.013373229
24.879883 8736.6494 0.15476629 -0.013329415
24.889648 8732.248  0.15481353 -0.013428331
24.899414 8729.8584 0.15486747 -0.013245736
24.90918  8728.7041 0.15488923 -0.013239443
24.918945 8739.5254 0.15497565 -0.013381604
24.928711 8739.8857 0.15505537 -0.013335386
24.938477 8735.2998 0.15504912 -0.013384506
24.948242 8739.2988 0.15510932 -0.01334654
24.958008 8740.2256 0.15520588 -0.013503198
24.967773 8736.0537 0.1552245 -0.013542361
24.977539 8738.9473 0.15523925 -0.013402778
24.987305 8738.8379 0.15529796 -0.013436498
24.99707  8742.2266 0.15537828 -0.01341052
25.006836 8746.3057 0.15547931 -0.01354637
25.016602 8746.7373 0.1554814 -0.013504659
25.026367 8745.6553 0.15560314 -0.013435198
25.036133 8748.165  0.15562713 -0.013562328
25.045898 8754.1523 0.15569523 -0.013436328
25.055664 8761.8223 0.15578717 -0.013575886
25.06543  8762.3184 0.15587255 -0.013449888
25.075195 8760.1377 0.1558648 -0.013547567
25.084961 8753.752  0.15597165 -0.013635747
25.094727 8749.1426 0.1559478 -0.013536776
25.104492 8752.749  0.15602648 -0.013551626
25.114258 8760.8301 0.15605673 -0.013601216
25.124023 8762.9219 0.15611947 -0.013758008
25.133789 8767.3896 0.15628532 -0.013676201
25.143555 8767.4219 0.15634671 -0.013569694
25.15332  8765.2783 0.15637308 -0.013787786
25.163086 8769.4014 0.15645668 -0.013766382
25.172852 8767.3438 0.15649885 -0.013853555
25.182617 8765.4023 0.15657231 -0.013702024
25.192383 8764.3076 0.15660211 -0.013698796
25.202148 8769.8906 0.15663594 -0.013835198
25.211914 8774.7979 0.15679672 -0.013774725
25.22168  8776.6104 0.1568152 -0.01377308
25.231445 8782.54   0.15696362 -0.013678968
25.241211 8784.3428 0.15701309 -0.013850186
25.250977 8784.5137 0.15707001 -0.013874569
25.260742 8775.8506 0.15713111 -0.013638789
25.270508 8770.7598 0.15712172 -0.013671012
25.280273 8765.6768 0.15715554 -0.013639399
25.290039 8765.5938 0.15722692 -0.013755103
25.299805 8767.375  0.15727445 -0.013600308
25.30957  8774.5938 0.15736878 -0.013534815
25.319336 8778.7529 0.15742391 -0.013616893
25.329102 8778.0879 0.15751079 -0.013561809
25.338867 8781.8418 0.15750483 -0.013569401
25.348633 8781.2705 0.15760377 -0.013444681
25.358398 8781.6865 0.15767469 -0.013592564
25.368164 8780.8955 0.15767038 -0.013657376
25.37793  8776.834  0.15775025 -0.013525702
25.387695 8771.3115 0.1577726 -0.01352405
25.397461 8765.0117 0.15773326 -0.013382832
25.407227 8768.9951 0.15784696 -0.013529651
25.416992 8773.957  0.15791714 -0.013431882
25.426758 8776.377  0.15795901 -0.013323484
25.436523 8777.6621 0.15804335 -0.013461374
25.446289 8775.4414 0.15806511 -0.0133377
25.456055 8779.3838 0.15812561 -0.013495473
25.46582  8779.707  0.15818328 -0.013192495
25.475586 8780.0225 0.15825078 -0.013287514
25.485352 8786.415  0.15833034 -0.013400642
25.495117 8790.666  0.15840901 -0.013309564
25.504883 8786.7021 0.15843035 -0.013317854
25.514648 8789.3662 0.15850677 -0.013238714
25.524414 8789.8174 0.15856875 -0.013417052
25.53418  8792.7861 0.15863493 -0.013374873
25.543945 8792.0889 0.15867218 -0.013243673
25.553711 8791.0918 0.15872508 -0.013341142
25.563477 8798.4346 0.15882403 -0.013308589
25.573242 8807.5117 0.15890986 -0.013419556
25.583008 8805.2744 0.15895367 -0.013354445
25.592773 8798.8457 0.15898466 -0.013341656
25.602539 8797.4424 0.15904471 -0.013486293
25.612305 8799.165  0.15908942 -0.013451139
25.62207  8806.3154 0.15918376 -0.013459365
25.631836 8811.4014 0.15929461 -0.013337486
25.641602 8809.1797 0.15933096 -0.013495625
25.651367 8807.7217 0.15937179 -0.013550017
25.661133 8802.1787 0.15943244 -0.013506223
25.670898 8797.1045 0.15942441 -0.013551734
25.680664 8799.4434 0.15948474 -0.013521365
25.69043  8805.8877 0.15958518 -0.013641112
25.700195 8811.6689 0.15963449 -0.0135103
25.709961 8816.667  0.15974373 -0.013444962
25.719727 8818.8359 0.159816  -0.013590215
25.729492 8815.1816 0.15986711 -0.013542571
25.739258 8812.0576 0.15992001 -0.013572452
25.749023 8807.7539 0.15995859 -0.013451631
25.758789 8815.6377 0.1600346 -0.013554718
25.768555 8822.8799 0.16010925 -0.013631469
25.77832  8824.9043 0.16016886 -0.013520772
25.788086 8828.542  0.1602663 -0.013547543
25.797852 8823.9355 0.16031995 -0.013478007
25.807617 8816.041  0.16033679 -0.013658724
25.817383 8806.9824 0.1603657 -0.013680783
25.827148 8797.5869 0.16038074 -0.013568308
25.836914 8802.3701 0.16039   -0.013646036
25.84668  8810.5771 0.16053766 -0.013631199
25.856445 8817.2959 0.16058668 -0.013721745
25.866211 8822.5449 0.16068503 -0.013565606
25.875977 8823.9658 0.16073121 -0.013581235
25.885742 8825.9365 0.16082034 -0.013700287
25.895508 8827.3496 0.16087383 -0.013651156
25.905273 8826.9854 0.16092657 -0.013664734
25.915039 8827.8066 0.16095653 -0.013559863
25.924805 8824.9717 0.16102193 -0.013733005
25.93457  8828.082  0.1610385 -0.013739025
25.944336 8825.0635 0.16111061 -0.013589379
25.954102 8824.1123 0.16121224 -0.013642825
25.963867 8825.4932 0.1612857 -0.013745169
25.973633 8817.7256 0.1612635 -0.013879774
25.983398 8816.8574 0.16129181 -0.013713012
25.993164 8826.4092 0.16141579 -0.013656647
26.00293  8827.6533 0.16147539 -0.01378945
26.012695 8827.126  0.16150773 -0.013786163
26.022461 8824.0703 0.16154319 -0.013811113
26.032227 8821.8193 0.16158432 -0.013770821
26.041992 8825.7715 0.16165078 -0.013899784
26.051758 8829.7168 0.16176118 -0.013986413
26.061523 8830.6582 0.16179606 -0.01387557
26.071289 8829.8604 0.16185507 -0.013997831
26.081055 8829.9248 0.16184747 -0.013968078
26.09082  8831.9717 0.16193673 -0.014114344
26.100586 8829.3477 0.16195253 -0.014003
26.110352 8832.2998 0.16204029 -0.013921486
26.120117 8840.8779 0.16215637 -0.014127047
26.129883 8844.3359 0.16222209 -0.014145117
26.139648 8841.6035 0.16225785 -0.014217969
26.149414 8845.5928 0.16232893 -0.014046232
26.15918  8842.082  0.16237512 -0.014112994
26.168945 8834.7168 0.16239017 -0.014213234
26.178711 8837.249  0.16242325 -0.014116214
26.188477 8850.9814 0.16258433 -0.014199733
26.198242 8855.8496 0.16266897 -0.014165967
26.208008 8854.2695 0.16272038 -0.014354671
26.217773 8846.0459 0.1627177 -0.014335383
26.227539 8842.7021 0.16274959 -0.014213418
26.237305 8849.124  0.16286895 -0.014373068
26.24707  8851.0176 0.16288489 -0.014362684
26.256836 8850.3662 0.16296208 -0.014462235
26.266602 8851.5352 0.1630573 -0.014299455
26.276367 8850.4102 0.16309962 -0.014265049
26.286133 8857.6377 0.16319619 -0.014410368
26.295898 8865.9141 0.16329914 -0.014477396
26.305664 8868.3242 0.16333178 -0.014506353
26.31543  8861.7021 0.16335949 -0.014374301
26.325195 8852.4004 0.16339019 -0.014413026
26.334961 8849.667  0.16345724 -0.014607349
26.344727 8847.1406 0.16346648 -0.014333461
26.354492 8851.665  0.16353728 -0.014375336
26.364258 8857.5479 0.16360968 -0.014353435
26.374023 8858.1143 0.16371265 -0.014479806
26.383789 8857.5273 0.16371921 -0.014342728
26.393555 8854.8008 0.16376793 -0.014264769
26.40332  8855.1621 0.16383082 -0.014400581
26.413086 8856.2832 0.16384481 -0.014257316
26.422852 8855.6406 0.16392587 -0.014318287
26.432617 8861.9375 0.16400412 -0.014154716
26.442383 8866.3242 0.16408814 -0.014261468
26.452148 8864.5576 0.16410619 -0.014338635
26.461914 8861.2168 0.16419157 -0.014239911
26.47168  8867.0039 0.1642552 -0.014140701
26.481445 8864.2998 0.16431168 -0.014159358
26.491211 8861.5313 0.16433001 -0.01434782
26.500977 8861.2588 0.16438708 -0.014192122
26.510742 8858.3906 0.1643616 -0.014164069
26.520508 8866.5068 0.16446711 -0.014189852
26.530273 8880.6104 0.16463071 -0.014136495
26.540039 8888.2871 0.16472608 -0.014236247
26.549805 8882.707  0.16478539 -0.014065741
26.55957  8879.3301 0.1648344 -0.014057626
26.569336 8876.1699 0.16480714 -0.014194976
26.579102 8876.3291 0.16492367 -0.014143876
26.588867 8870.96   0.16495407 -0.014147714
26.598633 8865.0068 0.16495854 -0.014035326
26.608398 8868.3828 0.1650165 -0.014214018
26.618164 8873.2822 0.16507193 -0.014255303
26.62793  8880.4277 0.16517326 -0.01409411
26.637695 8887.3037 0.16525924 -0.014148381
26.647461 8893.6895 0.16534699 -0.014221448
26.657227 8894.5186 0.16544908 -0.014348975
26.666992 8890.2852 0.16549438 -0.014205324
26.676758 8887.9834 0.1655525 -0.014140697
26.686523 8884.9834 0.16557349 -0.014285924
26.696289 8878.0547 0.16561137 -0.01424583
26.706055 8875.3047 0.16563326 -0.014304934
26.71582  8874.749  0.16566859 -0.014251422
26.725586 8878.3223 0.16575858 -0.014400415
26.735352 8887.6094 0.16587079 -0.014468933
26.745117 8891.9971 0.16590357 -0.014345199
26.754883 8887.2637 0.16596673 -0.014387785
26.764648 8887.5605 0.16599223 -0.01444081
26.774414 8889.9746 0.16607195 -0.014599191
26.78418  8887.4189 0.16610444 -0.014491158
26.793945 8884.2646 0.16618282 -0.014395975
26.803711 8883.9014 0.16620368 -0.014494013
26.813477 8893.0752 0.16631782 -0.014501717
26.823242 8900.9854 0.16641602 -0.014563211
26.833008 8903.4238 0.16650259 -0.014417361
26.842773 8900.3711 0.16647445 -0.014451001
26.852539 8897.2666 0.16655162 -0.014458258
26.862305 8891.1162 0.1666078 -0.014367165
26.87207  8888.0986 0.16659483 -0.014361645
26.881836 8884.2529 0.16666518 -0.014286974
26.891602 8889.5898 0.16671181 -0.014453706
26.901367 8899.7158 0.16679958 -0.014460882
26.911133 8907.5215 0.16695052 -0.014314063
26.920898 8911.3984 0.16697824 -0.014267668
26.930664 8911.5635 0.16701862 -0.014249759
26.94043  8905.5244 0.16710594 -0.014364201
26.950195 8897.8008 0.16714633 -0.014196893
26.959961 8894.1797 0.16719235 -0.014065458
26.969727 8905.252  0.16723335 -0.01419731
26.979492 8914.8789 0.167353  -0.014149238
26.989258 8917.165  0.16743168 -0.014154542
26.999023 8919.6904 0.16747607 -0.014039171
27.008789 8915.1328 0.1675403 -0.014115338
27.018555 8910.7031 0.16755937 -0.014135716
27.02832  8910.8623 0.16763316 -0.013995908
27.038086 8916.4678 0.16774744 -0.014000403
27.047852 8921.4912 0.16780555 -0.013969383
27.057617 8919.2891 0.16786635 -0.014126573
27.067383 8914.6914 0.16789466 -0.013982955
27.077148 8913.8574 0.16794549 -0.013917851
27.086914 8917.7236 0.16804546 -0.014036758
27.09668  8916.1318 0.16810015 -0.0140203
27.106445 8908.2832 0.16807973 -0.014067068
27.116211 8900.374  0.16813472 -0.013893831
27.125977 8894.4824 0.16809657 -0.013984781
27.135742 8898.7705 0.16820282 -0.014088885
27.145508 8904.0059 0.16826332 -0.013995381
27.155273 8915.9326 0.16836375 -0.014167568
27.165039 8921.7627 0.16844049 -0.01405996
27.174805 8915.2402 0.16846344 -0.014202596
27.18457  8909.5693 0.16847716 -0.014200364
27.194336 8910.8105 0.1685871 -0.014073786
27.204102 8920.7598 0.16866714 -0.014134636
27.213867 8930.3857 0.16877979 -0.014120431
27.223633 8923.918  0.16880229 -0.014241633
27.233398 8916.7393 0.16881973 -0.014066079
27.243164 8917.3711 0.16885847 -0.014145283
27.25293  8923.124  0.16894743 -0.014308941
27.262695 8919.3701 0.16893879 -0.014263652
27.272461 8918.8779 0.16899541 -0.014384137
27.282227 8931.6377 0.16912593 -0.014275605
27.291992 8940.4941 0.16922772 -0.014419959
27.301758 8941.4629 0.1692915 -0.014491582
27.311523 8938.0508 0.16934112 -0.014348618
27.321289 8935.4072 0.16942188 -0.01437086
27.331055 8926.1377 0.16938554 -0.014437262
27.34082  8925.2754 0.16943561 -0.014588008
27.350586 8933.4678 0.16958922 -0.014465243
27.360352 8932.4688 0.16960992 -0.014375831
27.370117 8930.0771 0.1696524 -0.014522518
27.379883 8936.5186 0.16971812 -0.014497435
27.389648 8946.6152 0.16980439 -0.014533133
27.399414 8949.1445 0.16989559 -0.014393172
27.40918  8946.8291 0.16996339 -0.014439305
27.418945 8952.1641 0.17004892 -0.014460403
27.428711 8953.4277 0.17012805 -0.014349828
27.438477 8940.5713 0.17012358 -0.014382072
27.448242 8930.4551 0.17015204 -0.01431258
27.458008 8930.3086 0.17015681 -0.014472611
27.467773 8934.2246 0.17023966 -0.014399968
27.477539 8937.5518 0.17030731 -0.014298883
27.487305 8944.6504 0.17037705 -0.014392992
27.49707  8946.374  0.17046064 -0.014350834
27.506836 8944.0439 0.17053975 -0.014330212
27.516602 8942.1787 0.1705265 -0.014154338
27.526367 8942.083  0.17058834 -0.014191721
27.536133 8941.8574 0.17072484 -0.014305953
27.545898 8948.8613 0.17072231 -0.014244433
27.555664 8952.9414 0.17078862 -0.014257931
27.56543  8950.9717 0.1708895 -0.014031981
27.575195 8952.5293 0.17089903 -0.014190982
27.584961 8950.8428 0.17098071 -0.014236687
27.594727 8946.5078 0.17102644 -0.014058942
27.604492 8942.2432 0.17104493 -0.014136809
27.614258 8946.5234 0.17113656 -0.014005015
27.624023 8950.791  0.17115071 -0.014134713
27.633789 8953.6182 0.17126204 -0.013948918
27.643555 8958.9561 0.17134845 -0.013883696
27.65332  8960.6582 0.17141789 -0.014052076
27.663086 8953.2813 0.17145395 -0.014013383
27.672852 8945.5059 0.17140672 -0.0139256
27.682617 8947.5879 0.17149554 -0.01377277
27.692383 8955.2285 0.17157926 -0.013918457
27.702148 8963.3643 0.17169788 -0.014025786
27.711914 8971.7227 0.17177776 -0.013875781
27.72168  8966.7891 0.17185852 -0.013889599
27.731445 8957.5996 0.17181873 -0.013920828
27.741211 8953.4814 0.17188638 -0.014108266
27.750977 8961.7549 0.17200083 -0.014006098
27.760742 8963.3545 0.17205685 -0.014023999
27.770508 8961.6943 0.1720494 -0.014140345
27.780273 8962.9229 0.17210156 -0.014148111
27.790039 8965.0684 0.17221987 -0.014298444
27.799805 8967.7959 0.17225236 -0.014160831
27.80957  8967.3398 0.17229527 -0.014217401
27.819336 8965.8848 0.17234176 -0.01439957
27.829102 8961.9365 0.17242849 -0.01435657
27.838867 8955.6064 0.17245933 -0.01436882
27.848633 8950.5801 0.17246947 -0.014356936
27.858398 8948.2295 0.17254874 -0.014573161
27.868164 8965.0576 0.17259836 -0.014561617
27.87793  8975.3496 0.17274231 -0.014465655
27.887695 8970.9678 0.17276838 -0.014605319
27.897461 8966.3281 0.17281577 -0.014602058
27.907227 8968.876  0.17286211 -0.014729012
27.916992 8975.3867 0.17295882 -0.014663739
27.926758 8978.7207 0.17301872 -0.014624242
27.936523 8977.7061 0.17307891 -0.014792825
27.946289 8978.4854 0.17309576 -0.014850385
27.956055 8973.7246 0.17315477 -0.014849671
27.96582  8967.0928 0.17316908 -0.014721872
27.975586 8973.5225 0.1732333 -0.015017743
27.985352 8989.543  0.17337561 -0.015089813
27.995117 8992.0352 0.17346738 -0.015035965
28.004883 8990.1475 0.17351806 -0.015067441
28.014648 8985.4023 0.17356083 -0.015045337
28.024414 8993.4443 0.173658  -0.015327615
28.03418  8991.9561 0.17373517 -0.015177902
28.043945 8988.0449 0.17379358 -0.015213485
28.053711 8992.4131 0.17380983 -0.015367487
28.063477 8995.1064 0.17391384 -0.015330731
28.073242 8984.4482 0.17390534 -0.015399674
28.083008 8973.5801 0.17391741 -0.015230874
28.092773 8979.1826 0.17399549 -0.015349985
28.102539 8984.79   0.1740773 -0.015438568
28.112305 8989.7676 0.17416133 -0.015321148
28.12207  8990.7285 0.17422512 -0.015345609
28.131836 8993.8125 0.17426923 -0.015256121
28.141602 9000.8955 0.1743643 -0.015425223
28.151367 9002.707  0.17441586 -0.015472351
28.161133 9005.334  0.1745473 -0.015380663
28.170898 9002.4336 0.17453803 -0.015486911
28.180664 8991.2588 0.17456055 -0.015547837
28.19043  8992.749  0.17462552 -0.01567127
